Actual values,Predicted values 
"[22.020000457763672, 21.378999710083008, 21.466999053955078, 21.510000228881836, 21.95800018310547, 21.56100082397461, 21.339000701904297, 21.291000366210938, 21.368000030517578, 21.562999725341797, 21.416000366210938, 21.315000534057617, 21.43199920654297, 21.70199966430664, 22.27400016784668, 21.827999114990234, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.033000946044922, 21.378999710083008, 21.525999069213867, 21.57900047302246, 21.95800018310547, 21.56100082397461, 21.339000701904297, 21.333999633789062, 21.368000030517578, 21.562999725341797, 21.416000366210938, 21.315000534057617, 21.43199920654297, 21.70199966430664, 22.27400016784668, 21.827999114990234, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.033000946044922, 21.422000885009766, 21.525999069213867, 21.57900047302246, 21.95800018310547, 21.56100082397461, 21.381999969482422, 21.333999633789062, 21.368000030517578, 21.562999725341797, 21.416000366210938, 21.315000534057617, 21.43199920654297, 21.73200035095215, 22.20400047302246, 21.81399917602539, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.033000946044922, 21.422000885009766, 21.525999069213867, 21.57900047302246, 21.95800018310547, 21.56100082397461, 21.381999969482422, 21.333999633789062, 21.368000030517578, 21.562999725341797, 21.44300079345703, 21.315000534057617, 21.445999145507812, 21.73200035095215, 22.20400047302246, 21.81399917602539, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.033000946044922, 21.422000885009766, 21.525999069213867, 21.57900047302246, 21.95800018310547, 21.56100082397461, 21.381999969482422, 21.333999633789062, 21.410999298095703, 21.562999725341797, 21.44300079345703, 21.315000534057617, 21.445999145507812, 21.73200035095215, 22.20400047302246, 21.81399917602539, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.033000946044922, 21.422000885009766, 21.525999069213867, 21.57900047302246, 21.95800018310547, 21.56100082397461, 21.381999969482422, 21.333999633789062, 21.410999298095703, 21.59000015258789, 21.44300079345703, 21.357999801635742, 21.445999145507812, 21.73200035095215, 22.20400047302246, 21.81399917602539, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.422000885009766, 21.538999557495117, 21.593000411987305, 21.95800018310547, 21.60099983215332, 21.381999969482422, 21.333999633789062, 21.410999298095703, 21.59000015258789, 21.44300079345703, 21.357999801635742, 21.445999145507812, 21.73200035095215, 22.20400047302246, 21.81399917602539, 21.481000900268555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.447999954223633, 21.538999557495117, 21.593000411987305, 21.95800018310547, 21.60099983215332, 21.395000457763672, 21.333999633789062, 21.410999298095703, 21.59000015258789, 21.44300079345703, 21.357999801635742, 21.445999145507812, 21.73200035095215, 22.20400047302246, 21.81399917602539, 21.53700065612793]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.447999954223633, 21.538999557495117, 21.593000411987305, 21.95800018310547, 21.60099983215332, 21.395000457763672, 21.333999633789062, 21.410999298095703, 21.59000015258789, 21.486000061035156, 21.357999801635742, 21.48900032043457, 21.73200035095215, 22.187999725341797, 21.840999603271484, 21.53700065612793]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.447999954223633, 21.538999557495117, 21.593000411987305, 21.95800018310547, 21.60099983215332, 21.395000457763672, 21.333999633789062, 21.440000534057617, 21.59000015258789, 21.486000061035156, 21.357999801635742, 21.48900032043457, 21.73200035095215, 22.187999725341797, 21.840999603271484, 21.53700065612793]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.447999954223633, 21.538999557495117, 21.593000411987305, 21.95800018310547, 21.60099983215332, 21.395000457763672, 21.333999633789062, 21.440000534057617, 21.606000900268555, 21.486000061035156, 21.357999801635742, 21.48900032043457, 21.73200035095215, 22.187999725341797, 21.840999603271484, 21.53700065612793]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.447999954223633, 21.582000732421875, 21.635000228881836, 21.95800018310547, 21.617000579833984, 21.395000457763672, 21.333999633789062, 21.440000534057617, 21.606000900268555, 21.486000061035156, 21.399999618530273, 21.48900032043457, 21.73200035095215, 22.187999725341797, 21.840999603271484, 21.53700065612793]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.5049991607666, 21.582000732421875, 21.635000228881836, 21.988000869750977, 21.617000579833984, 21.437999725341797, 21.389999389648438, 21.440000534057617, 21.606000900268555, 21.486000061035156, 21.399999618530273, 21.48900032043457, 21.788000106811523, 22.187999725341797, 21.840999603271484, 21.53700065612793]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.5049991607666, 21.582000732421875, 21.635000228881836, 21.988000869750977, 21.617000579833984, 21.437999725341797, 21.389999389648438, 21.440000534057617, 21.606000900268555, 21.51300048828125, 21.399999618530273, 21.51799964904785, 21.788000106811523, 22.174999237060547, 21.827999114990234, 21.56599998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.5049991607666, 21.582000732421875, 21.635000228881836, 21.988000869750977, 21.617000579833984, 21.437999725341797, 21.389999389648438, 21.440000534057617, 21.606000900268555, 21.51300048828125, 21.399999618530273, 21.51799964904785, 21.788000106811523, 22.174999237060547, 21.827999114990234, 21.56599998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.5049991607666, 21.582000732421875, 21.635000228881836, 21.988000869750977, 21.617000579833984, 21.437999725341797, 21.389999389648438, 21.481000900268555, 21.632999420166016, 21.51300048828125, 21.399999618530273, 21.51799964904785, 21.788000106811523, 22.174999237060547, 21.827999114990234, 21.56599998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.5049991607666, 21.582000732421875, 21.67799949645996, 21.988000869750977, 21.67300033569336, 21.437999725341797, 21.389999389648438, 21.481000900268555, 21.632999420166016, 21.51300048828125, 21.413999557495117, 21.51799964904785, 21.788000106811523, 22.174999237060547, 21.827999114990234, 21.56599998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.5049991607666, 21.608999252319336, 21.67799949645996, 22.014999389648438, 21.67300033569336, 21.437999725341797, 21.41900062561035, 21.481000900268555, 21.632999420166016, 21.51300048828125, 21.413999557495117, 21.51799964904785, 21.757999420166016, 22.174999237060547, 21.827999114990234, 21.56599998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.608999252319336, 21.67799949645996, 22.014999389648438, 21.67300033569336, 21.437999725341797, 21.41900062561035, 21.481000900268555, 21.632999420166016, 21.54199981689453, 21.413999557495117, 21.56100082397461, 21.757999420166016, 22.174999237060547, 21.87299919128418, 21.593000411987305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.608999252319336, 21.67799949645996, 22.014999389648438, 21.67300033569336, 21.437999725341797, 21.41900062561035, 21.481000900268555, 21.632999420166016, 21.54199981689453, 21.413999557495117, 21.56100082397461, 21.757999420166016, 22.174999237060547, 21.87299919128418, 21.593000411987305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.608999252319336, 21.67799949645996, 22.014999389648438, 21.67300033569336, 21.437999725341797, 21.41900062561035, 21.510000228881836, 21.674999237060547, 21.54199981689453, 21.413999557495117, 21.56100082397461, 21.757999420166016, 22.174999237060547, 21.87299919128418, 21.593000411987305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.608999252319336, 21.69099998474121, 22.014999389648438, 21.68600082397461, 21.437999725341797, 21.41900062561035, 21.510000228881836, 21.674999237060547, 21.54199981689453, 21.413999557495117, 21.56100082397461, 21.757999420166016, 22.174999237060547, 21.87299919128418, 21.593000411987305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.621999740600586, 21.69099998474121, 22.0310001373291, 21.68600082397461, 21.451000213623047, 21.41900062561035, 21.510000228881836, 21.674999237060547, 21.54199981689453, 21.413999557495117, 21.56100082397461, 21.757999420166016, 22.174999237060547, 21.87299919128418, 21.593000411987305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.621999740600586, 21.69099998474121, 22.0310001373291, 21.68600082397461, 21.451000213623047, 21.41900062561035, 21.510000228881836, 21.674999237060547, 21.584999084472656, 21.413999557495117, 21.56100082397461, 21.788000106811523, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.621999740600586, 21.69099998474121, 22.0310001373291, 21.68600082397461, 21.451000213623047, 21.41900062561035, 21.510000228881836, 21.674999237060547, 21.584999084472656, 21.413999557495117, 21.573999404907227, 21.788000106811523, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.621999740600586, 21.69099998474121, 22.0310001373291, 21.68600082397461, 21.451000213623047, 21.41900062561035, 21.510000228881836, 21.68899917602539, 21.584999084472656, 21.413999557495117, 21.573999404907227, 21.788000106811523, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.131999969482422, 21.547000885009766, 21.621999740600586, 21.69099998474121, 22.0310001373291, 21.71500015258789, 21.451000213623047, 21.41900062561035, 21.510000228881836, 21.68899917602539, 21.584999084472656, 21.44300079345703, 21.573999404907227, 21.788000106811523, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.547000885009766, 21.67799949645996, 21.72100067138672, 22.04400062561035, 21.71500015258789, 21.464000701904297, 21.43199920654297, 21.510000228881836, 21.68899917602539, 21.584999084472656, 21.44300079345703, 21.573999404907227, 21.788000106811523, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.547000885009766, 21.67799949645996, 21.72100067138672, 22.04400062561035, 21.71500015258789, 21.464000701904297, 21.43199920654297, 21.510000228881836, 21.68899917602539, 21.584999084472656, 21.44300079345703, 21.573999404907227, 21.829999923706055, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.547000885009766, 21.67799949645996, 21.72100067138672, 22.04400062561035, 21.71500015258789, 21.464000701904297, 21.43199920654297, 21.510000228881836, 21.68899917602539, 21.584999084472656, 21.44300079345703, 21.586999893188477, 21.829999923706055, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.547000885009766, 21.67799949645996, 21.72100067138672, 22.04400062561035, 21.71500015258789, 21.464000701904297, 21.43199920654297, 21.56599998474121, 21.718000411987305, 21.584999084472656, 21.44300079345703, 21.586999893188477, 21.829999923706055, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.104999542236328, 21.547000885009766, 21.67799949645996, 21.72100067138672, 22.04400062561035, 21.71500015258789, 21.464000701904297, 21.43199920654297, 21.56599998474121, 21.718000411987305, 21.584999084472656, 21.44300079345703, 21.586999893188477, 21.829999923706055, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.089000701904297, 21.547000885009766, 21.665000915527344, 21.733999252319336, 22.0310001373291, 21.742000579833984, 21.464000701904297, 21.461999893188477, 21.56599998474121, 21.718000411987305, 21.584999084472656, 21.44300079345703, 21.586999893188477, 21.829999923706055, 22.174999237060547, 21.88599967956543, 21.608999252319336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.089000701904297, 21.547000885009766, 21.665000915527344, 21.733999252319336, 22.0310001373291, 21.742000579833984, 21.464000701904297, 21.461999893188477, 21.56599998474121, 21.718000411987305, 21.584999084472656, 21.44300079345703, 21.586999893188477, 21.875999450683594, 22.148000717163086, 21.88599967956543, 21.650999069213867]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.089000701904297, 21.562999725341797, 21.665000915527344, 21.733999252319336, 22.0310001373291, 21.742000579833984, 21.464000701904297, 21.461999893188477, 21.56599998474121, 21.718000411987305, 21.611000061035156, 21.44300079345703, 21.6299991607666, 21.875999450683594, 22.148000717163086, 21.916000366210938, 21.650999069213867]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.089000701904297, 21.562999725341797, 21.665000915527344, 21.733999252319336, 22.0310001373291, 21.742000579833984, 21.464000701904297, 21.461999893188477, 21.57900047302246, 21.7450008392334, 21.611000061035156, 21.44300079345703, 21.6299991607666, 21.875999450683594, 22.148000717163086, 21.916000366210938, 21.650999069213867]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.089000701904297, 21.562999725341797, 21.665000915527344, 21.733999252319336, 22.0310001373291, 21.742000579833984, 21.464000701904297, 21.461999893188477, 21.57900047302246, 21.7450008392334, 21.611000061035156, 21.44300079345703, 21.6299991607666, 21.875999450683594, 22.148000717163086, 21.916000366210938, 21.650999069213867]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.562999725341797, 21.665000915527344, 21.763999938964844, 22.04400062561035, 21.77199935913086, 21.464000701904297, 21.475000381469727, 21.57900047302246, 21.7450008392334, 21.611000061035156, 21.45599937438965, 21.6299991607666, 21.875999450683594, 22.148000717163086, 21.916000366210938, 21.650999069213867]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.562999725341797, 21.694000244140625, 21.763999938964844, 22.04400062561035, 21.77199935913086, 21.481000900268555, 21.475000381469727, 21.57900047302246, 21.7450008392334, 21.611000061035156, 21.45599937438965, 21.6299991607666, 21.875999450683594, 22.148000717163086, 21.916000366210938, 21.650999069213867]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.694000244140625, 21.763999938964844, 22.04400062561035, 21.77199935913086, 21.481000900268555, 21.475000381469727, 21.57900047302246, 21.7450008392334, 21.62700080871582, 21.45599937438965, 21.6299991607666, 21.875999450683594, 22.174999237060547, 21.941999435424805, 21.69099998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.694000244140625, 21.763999938964844, 22.04400062561035, 21.77199935913086, 21.481000900268555, 21.475000381469727, 21.608999252319336, 21.7450008392334, 21.62700080871582, 21.45599937438965, 21.6299991607666, 21.875999450683594, 22.174999237060547, 21.941999435424805, 21.69099998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.694000244140625, 21.763999938964844, 22.04400062561035, 21.77199935913086, 21.481000900268555, 21.475000381469727, 21.608999252319336, 21.76099967956543, 21.62700080871582, 21.45599937438965, 21.6299991607666, 21.875999450683594, 22.174999237060547, 21.941999435424805, 21.69099998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.694000244140625, 21.790000915527344, 22.04400062561035, 21.78499984741211, 21.481000900268555, 21.48900032043457, 21.608999252319336, 21.76099967956543, 21.62700080871582, 21.486000061035156, 21.6299991607666, 21.875999450683594, 22.174999237060547, 21.941999435424805, 21.69099998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.75, 21.790000915527344, 22.070999145507812, 21.78499984741211, 21.506999969482422, 21.48900032043457, 21.608999252319336, 21.76099967956543, 21.62700080871582, 21.486000061035156, 21.6299991607666, 21.875999450683594, 22.174999237060547, 21.941999435424805, 21.69099998474121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.75, 21.790000915527344, 22.070999145507812, 21.78499984741211, 21.506999969482422, 21.48900032043457, 21.608999252319336, 21.76099967956543, 21.65399932861328, 21.486000061035156, 21.6299991607666, 21.888999938964844, 22.174999237060547, 21.972000122070312, 21.707000732421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.75, 21.790000915527344, 22.070999145507812, 21.78499984741211, 21.506999969482422, 21.48900032043457, 21.635000228881836, 21.76099967956543, 21.65399932861328, 21.486000061035156, 21.67300033569336, 21.888999938964844, 22.174999237060547, 21.972000122070312, 21.707000732421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.75, 21.790000915527344, 22.070999145507812, 21.78499984741211, 21.506999969482422, 21.48900032043457, 21.635000228881836, 21.77400016784668, 21.65399932861328, 21.486000061035156, 21.67300033569336, 21.888999938964844, 22.174999237060547, 21.972000122070312, 21.707000732421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.75, 21.81999969482422, 22.070999145507812, 21.79800033569336, 21.506999969482422, 21.5049991607666, 21.635000228881836, 21.77400016784668, 21.65399932861328, 21.51300048828125, 21.67300033569336, 21.888999938964844, 22.174999237060547, 21.972000122070312, 21.707000732421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[22.076000213623047, 21.57699966430664, 21.75, 21.81999969482422, 22.070999145507812, 21.79800033569336, 21.506999969482422, 21.5049991607666, 21.635000228881836, 21.77400016784668, 21.65399932861328, 21.51300048828125, 21.67300033569336, 21.888999938964844, 22.174999237060547, 21.972000122070312, 21.707000732421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
